,id,english_writing_host,compound_descr,negativity_descr,neutrality_descr,positivity_descr,compound_neigh_over,negativity_neigh_over,neutrality_neigh_over,positivity_neigh_over,compound_host_ab,negativity_host_ab,neutrality_host_ab,positivity_host_ab
3995,46024923,0,0.872,0.0,0.936,0.064,0.34,0.0,0.941,0.059,0.0,0.0,0.0,0.0
3996,46024954,0,0.872,0.0,0.936,0.064,0.34,0.0,0.941,0.059,0.0,0.0,0.0,0.0
3997,46024980,0,0.872,0.0,0.936,0.064,0.34,0.0,0.941,0.059,0.0,0.0,0.0,0.0
3998,46025001,0,0.872,0.0,0.936,0.064,0.34,0.0,0.941,0.059,0.0,0.0,0.0,0.0
3999,46025035,0,0.872,0.0,0.936,0.064,0.34,0.0,0.941,0.059,0.0,0.0,0.0,0.0
4000,46033008,0,0.9638,0.0,0.672,0.328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4001,46059066,0,0.9576,0.047,0.798,0.155,0.0,0.0,1.0,0.0,0.91,0.0,0.684,0.316
4002,46061347,1,-0.25,0.047,0.915,0.037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4003,46061582,1,0.5719,0.0,0.964,0.036,0.34,0.0,0.957,0.043,0.0,0.0,0.0,0.0
4004,46077463,1,0.9572,0.0,0.88,0.12,0.4939,0.0,0.89,0.11,0.0,0.0,0.0,0.0
4005,46079376,1,0.7783,0.0,0.955,0.045,0.6486,0.0,0.902,0.098,0.0,0.0,1.0,0.0
4006,46079412,0,0.8934,0.0,0.886,0.114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4007,46080272,1,0.8783,0.029,0.883,0.088,0.6764,0.029,0.881,0.09,0.0,0.0,0.0,0.0
4008,46096671,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8957,0.043,0.868,0.089
4009,46100174,1,0.5574,0.0,0.959,0.041,0.3182,0.0,0.961,0.039,0.0,0.0,0.0,0.0
4010,46115877,0,0.25,0.017,0.943,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4011,46115968,1,0.9891,0.022,0.767,0.21,0.9657,0.022,0.752,0.226,0.0,0.0,0.0,0.0
4012,46117614,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3947,0.0,0.693,0.307
4013,46132717,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4014,46133751,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4015,46152648,1,0.9313,0.0,0.876,0.124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4016,46171469,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4017,46185956,1,0.9666,0.0,0.748,0.252,0.8316,0.015,0.888,0.096,0.7906,0.0,0.364,0.636
4018,46196486,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4019,46233160,1,0.9217,0.0,0.83,0.17,0.0,0.0,1.0,0.0,0.9148,0.0,0.773,0.227
4020,46234485,0,0.9553,0.017,0.864,0.119,0.0,0.0,1.0,0.0,0.9787,0.0,0.7,0.3
4021,46236528,1,0.985,0.0,0.811,0.189,0.9438,0.0,0.809,0.191,0.0,0.0,0.0,0.0
4022,46256197,1,0.7269,0.04,0.898,0.063,0.9787,0.0,0.848,0.152,0.802,0.0,0.845,0.155
4023,46268613,0,0.6597,0.0,0.884,0.116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4024,46271786,1,0.84,0.0,0.877,0.123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4025,46295003,0,0.6597,0.0,0.923,0.077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4026,46299324,1,0.9336,0.014,0.892,0.095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4027,46307095,0,0.796,0.014,0.924,0.063,0.6124,0.0,0.865,0.135,0.7263,0.0,0.791,0.209
4028,46313249,0,0.6696,0.0,0.923,0.077,0.0,0.0,1.0,0.0,0.8915,0.0,0.767,0.233
4029,46330915,1,0.34,0.0,0.962,0.038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4030,46334001,1,0.9201,0.0,0.903,0.097,0.5719,0.0,0.917,0.083,0.0,0.0,0.0,0.0
4031,46352456,1,0.9761,0.0,0.791,0.209,0.5719,0.0,0.778,0.222,0.9246,0.0,0.573,0.427
4032,46365676,0,0.7964,0.0,0.942,0.058,0.0,0.0,1.0,0.0,0.4767,0.0,0.886,0.114
4033,46365820,1,0.9618,0.0,0.891,0.109,0.0,0.0,1.0,0.0,0.7003,0.0,0.918,0.082
4034,46365883,1,0.9509,0.0,0.905,0.095,0.916,0.0,0.923,0.077,0.4404,0.0,0.959,0.041
4035,46366554,0,0.9201,0.0,0.915,0.085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4036,46384844,0,0.8313,0.0,0.899,0.101,0.4767,0.0,0.693,0.307,0.0,0.0,0.0,0.0
4037,46392187,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4038,46411685,1,0.9349,0.007,0.886,0.107,0.743,0.032,0.867,0.101,0.0,0.0,0.0,0.0
4039,46421173,0,0.3182,0.043,0.892,0.065,0.4215,0.0,0.833,0.167,0.8858,0.034,0.752,0.213
4040,46440706,1,0.8074,0.0,0.948,0.052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4041,46462751,1,0.8316,0.049,0.867,0.085,0.5994,0.047,0.871,0.082,0.0,0.0,0.0,0.0
4042,46464515,1,0.9565,0.0,0.898,0.102,0.8658,0.0,0.894,0.106,0.0,0.0,0.0,0.0
4043,46479716,0,0.6808,0.0,0.94,0.06,0.5106,0.0,0.916,0.084,0.836,0.0,0.832,0.168
4044,46481088,0,0.8555,0.0,0.921,0.079,0.9442,0.0,0.665,0.335,0.4574,0.0,0.401,0.599
4045,46481370,0,0.8655,0.0,0.927,0.073,0.9442,0.0,0.665,0.335,0.4574,0.0,0.401,0.599
4046,46500636,0,0.9423,0.0,0.826,0.174,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4047,46501116,0,0.9022,0.0,0.92,0.08,0.5325,0.0,0.875,0.125,0.7184,0.036,0.828,0.136
4048,46521117,1,0.9313,0.0,0.876,0.124,-0.1779,0.048,0.952,0.0,0.0,0.0,0.0,0.0
4049,46521314,1,0.9313,0.0,0.876,0.124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4050,46522790,1,0.8316,0.065,0.754,0.181,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4051,46573392,1,0.9848,0.0,0.82,0.18,0.9921,0.011,0.749,0.24,0.9628,0.028,0.747,0.225
4052,46573519,1,0.3182,0.035,0.902,0.063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4053,46574549,0,0.7717,0.0,0.898,0.102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4054,46577759,0,0.6249,0.0,0.892,0.108,0.0,0.0,1.0,0.0,0.9019,0.0,0.788,0.212
4055,46580398,1,0.8957,0.0,0.9,0.1,0.1027,0.0,0.96,0.04,0.802,0.041,0.797,0.163
4056,46599295,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4057,46614587,0,0.7845,0.0,0.907,0.093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4058,46617590,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4059,46625069,1,0.8689,0.009,0.92,0.072,0.9576,0.022,0.849,0.129,0.0,0.0,0.0,0.0
4060,46631879,0,0.9559,0.05,0.793,0.156,0.0,0.0,1.0,0.0,0.9876,0.01,0.863,0.127
4061,46639740,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4062,46651624,1,0.9874,0.027,0.764,0.209,0.4215,0.0,0.899,0.101,0.0,0.0,0.0,0.0
4063,46656550,1,0.9812,0.024,0.757,0.219,0.3818,0.0,0.934,0.066,0.0,0.0,0.0,0.0
4064,46656554,1,0.9812,0.024,0.757,0.219,0.3818,0.0,0.934,0.066,0.0,0.0,0.0,0.0
4065,46671407,1,0.8357,0.0,0.946,0.054,0.743,0.0,0.905,0.095,0.0,0.0,0.0,0.0
4066,46681945,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4067,46700295,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4068,46705662,0,-0.0772,0.041,0.913,0.045,0.7902,0.0,0.682,0.318,0.0,0.0,0.0,0.0
4069,46706159,1,0.9684,0.015,0.837,0.149,0.0,0.0,1.0,0.0,0.4215,0.0,0.741,0.259
4070,46706332,0,0.8169,0.0,0.918,0.082,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4071,46721845,0,0.9459,0.0,0.767,0.233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4072,46740045,0,0.2023,0.06,0.857,0.083,-0.3566,0.452,0.548,0.0,0.7876,0.0,0.742,0.258
4073,46767168,1,0.9118,0.0,0.888,0.112,0.4215,0.0,0.877,0.123,0.0,0.0,0.0,0.0
4074,46787052,1,0.9287,0.0,0.876,0.124,0.4215,0.0,0.877,0.123,0.0,0.0,0.0,0.0
4075,46787146,1,0.9118,0.0,0.888,0.112,0.4215,0.0,0.877,0.123,0.0,0.0,0.0,0.0
4076,46791583,0,0.9694,0.0,0.809,0.191,0.926,0.0,0.716,0.284,0.7351,0.0,0.856,0.144
4077,46801932,0,0.4404,0.0,0.903,0.097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4078,46840633,0,0.4927,0.0,0.873,0.127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4079,46844988,0,0.7962,0.0,0.956,0.044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4080,46853436,1,0.9806,0.0,0.84,0.16,0.8655,0.0,0.878,0.122,0.0,0.0,0.0,0.0
4081,46855578,0,0.8516,0.0,0.795,0.205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4082,46862357,0,0.9193,0.0,0.926,0.074,-0.6908,0.439,0.561,0.0,0.0,0.0,0.0,0.0
4083,46863158,1,0.5994,0.0,0.917,0.083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4084,46867623,1,0.946,0.0,0.877,0.123,0.0,0.0,1.0,0.0,0.75,0.0,0.894,0.106
4085,46878912,0,0.7579,0.0,0.931,0.069,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4086,46897508,0,0.6808,0.025,0.874,0.101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4087,46912180,0,0.9081,0.0,0.919,0.081,0.296,0.06,0.847,0.093,0.0,0.0,0.0,0.0
4088,46936021,0,0.902,0.0,0.856,0.144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4089,46957304,1,0.9936,0.0,0.74,0.26,0.9902,0.0,0.746,0.254,0.9868,0.013,0.822,0.165
4090,46957370,1,0.9922,0.01,0.743,0.247,0.9785,0.0,0.856,0.144,0.9868,0.013,0.822,0.165
4091,46978482,1,0.5994,0.0,0.886,0.114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4092,47019416,1,0.9485,0.013,0.878,0.109,0.9493,0.018,0.826,0.156,0.9974,0.011,0.853,0.137
4093,47025874,0,0.9781,0.023,0.779,0.197,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4094,47042254,0,0.9552,0.0,0.843,0.157,0.9442,0.0,0.665,0.335,0.4574,0.0,0.401,0.599
4095,47043390,1,0.9771,0.0,0.856,0.144,0.9493,0.018,0.826,0.156,0.9974,0.011,0.853,0.137
4096,47062453,1,0.7003,0.051,0.847,0.102,0.9392,0.0,0.842,0.158,0.0,0.0,0.0,0.0
4097,47065377,1,0.9771,0.011,0.836,0.153,0.9493,0.018,0.826,0.156,0.9974,0.011,0.853,0.137
4098,47072484,0,0.8122,0.0,0.846,0.154,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4099,47088396,1,0.9832,0.01,0.818,0.172,0.9493,0.018,0.826,0.156,0.9974,0.011,0.853,0.137
4100,47096665,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4101,47108186,1,0.9593,0.016,0.851,0.133,0.9604,0.0,0.799,0.201,0.8779,0.0,0.859,0.141
4102,47108208,1,0.9737,0.012,0.842,0.146,0.9604,0.0,0.799,0.201,0.8779,0.0,0.859,0.141
4103,47108282,1,0.9593,0.016,0.853,0.131,0.9604,0.0,0.799,0.201,0.8779,0.0,0.859,0.141
4104,47108326,1,0.9593,0.016,0.852,0.132,0.9604,0.0,0.799,0.201,0.8779,0.0,0.859,0.141
4105,47108375,1,0.9593,0.016,0.853,0.132,0.9604,0.0,0.799,0.201,0.8779,0.0,0.859,0.141
4106,47188283,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4107,47261244,0,0.8356,0.0,0.82,0.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4108,47301900,0,0.9313,0.0,0.886,0.114,0.9468,0.0,0.852,0.148,0.0,0.0,0.0,0.0
4109,47397936,0,0.4939,0.0,0.94,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4110,47415139,0,0.8934,0.025,0.884,0.091,0.9022,0.0,0.895,0.105,0.0,0.0,0.0,0.0
4111,47418177,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.91,0.0,0.0,1.0
4112,47448363,1,0.7845,0.0,0.893,0.107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4113,47492882,1,0.34,0.0,0.876,0.124,0.0,0.0,1.0,0.0,0.8225,0.0,0.767,0.233
4114,47503270,1,0.7579,0.017,0.92,0.063,0.5106,0.028,0.903,0.069,0.0,0.0,0.0,0.0
4115,47515736,1,0.9413,0.009,0.886,0.105,0.743,0.0,0.917,0.083,0.9623,0.0,0.591,0.409
4116,47544740,1,0.9312,0.0,0.784,0.216,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4117,47568830,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4118,47580815,1,0.875,0.0,0.894,0.106,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4119,47712364,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4120,47714960,1,0.7737,0.013,0.91,0.077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4121,47715857,0,0.6092,0.074,0.803,0.123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4122,47724166,1,0.9813,0.008,0.817,0.175,0.9751,0.0,0.839,0.161,0.0,0.0,0.0,0.0
4123,47781829,1,0.875,0.0,0.93,0.07,0.4927,0.0,0.931,0.069,0.7067,0.028,0.894,0.078
4124,47783229,1,0.9524,0.032,0.806,0.162,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4125,47795226,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4126,47809324,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4127,47830123,1,0.8922,0.0,0.341,0.659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4128,47864407,0,0.9274,0.0,0.764,0.236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4129,47864497,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4130,47865180,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4131,47867980,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4132,47872036,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4133,47897744,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4134,47899197,1,0.4215,0.0,0.95,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4135,47899698,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4136,47904924,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.765,0.0,0.694,0.306
4137,47927483,0,0.8934,0.0,0.916,0.084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4138,47977004,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4139,47997414,1,0.9656,0.0,0.88,0.12,0.6369,0.0,0.851,0.149,0.9032,0.0,0.497,0.503
4140,48021528,1,0.9061,0.015,0.883,0.103,0.9244,0.0,0.754,0.246,0.9246,0.0,0.729,0.271
4141,48038492,1,0.992,0.008,0.762,0.23,0.9022,0.016,0.841,0.144,0.0,0.0,0.0,0.0
4142,48038552,1,0.9901,0.01,0.773,0.217,0.9022,0.016,0.841,0.144,0.0,0.0,0.0,0.0
4143,48038730,1,0.9887,0.01,0.776,0.214,0.9022,0.016,0.841,0.144,0.0,0.0,0.0,0.0
4144,48038769,1,0.976,0.027,0.81,0.162,0.9022,0.016,0.841,0.144,0.0,0.0,0.0,0.0
4145,48038797,1,0.9903,0.01,0.769,0.221,0.9022,0.016,0.841,0.144,0.0,0.0,0.0,0.0
4146,48042511,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4147,48076870,1,0.8528,0.0,0.883,0.117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4148,48077576,0,0.8384,0.033,0.817,0.151,0.9622,0.0,0.871,0.129,0.9866,0.0,0.683,0.317
4149,48091812,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4150,48115896,1,0.7579,0.017,0.92,0.063,0.5106,0.029,0.899,0.072,0.0,0.0,0.0,0.0
4151,48117950,0,0.9744,0.0,0.791,0.209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4152,48122620,0,0.9455,0.01,0.875,0.115,0.9578,0.0,0.819,0.181,0.0,0.0,0.0,0.0
4153,48128355,1,0.8718,0.0,0.94,0.06,0.2263,0.0,0.939,0.061,0.0,0.0,0.0,0.0
4154,48129558,0,0.9313,0.028,0.829,0.143,0.7178,0.0,0.92,0.08,0.0,0.0,0.0,0.0
4155,48139994,1,0.7579,0.017,0.92,0.063,0.5106,0.028,0.903,0.069,0.0,0.0,0.0,0.0
4156,48142001,1,0.9286,0.0,0.915,0.085,0.2263,0.0,0.939,0.061,0.0,0.0,0.0,0.0
4157,48142596,1,0.9889,0.0,0.782,0.218,0.9481,0.0,0.841,0.159,0.0,0.0,0.0,0.0
4158,48142852,1,0.9903,0.0,0.777,0.223,0.9481,0.0,0.841,0.159,0.0,0.0,0.0,0.0
4159,48142883,1,0.9783,0.0,0.836,0.164,0.9481,0.0,0.841,0.159,0.0,0.0,0.0,0.0
4160,48183897,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4161,48192830,0,0.8703,0.0,0.918,0.082,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4162,48240924,1,0.2732,0.042,0.9,0.058,0.0,0.0,1.0,0.0,0.9563,0.0,0.771,0.229
4163,48267414,0,-0.296,0.039,0.93,0.032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4164,48276071,1,0.8357,0.0,0.89,0.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4165,48285782,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4166,48324161,1,0.7641,0.0,0.85,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4167,48324716,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4168,48324823,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4169,48328330,1,0.6557,0.0,0.864,0.136,0.6808,0.0,0.864,0.136,0.0,0.0,0.0,0.0
4170,48354952,1,0.8539,0.0,0.914,0.086,0.8442,0.0,0.811,0.189,0.0,0.0,0.0,0.0
4171,48354996,0,0.6369,0.0,0.84,0.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4172,48362553,1,-0.5423,0.038,0.962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4173,48369276,1,0.9577,0.009,0.847,0.144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4174,48369608,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4175,48409987,1,0.7351,0.0,0.899,0.101,-0.296,0.056,0.944,0.0,0.802,0.0,0.864,0.136
4176,48410502,1,0.7351,0.0,0.899,0.101,-0.5267,0.124,0.876,0.0,0.802,0.0,0.864,0.136
4177,48410652,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4178,48414232,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3612,0.0,0.906,0.094
4179,48418581,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8555,0.0,0.68,0.32
4180,48458370,1,0.9432,0.0,0.849,0.151,0.0,0.0,1.0,0.0,0.7906,0.0,0.881,0.119
4181,48467334,0,0.4404,0.0,0.969,0.031,-0.4215,0.079,0.921,0.0,0.0,0.0,0.0,0.0
4182,48505772,0,0.7003,0.0,0.861,0.139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4183,48514969,0,0.9545,0.0,0.891,0.109,0.0,0.0,1.0,0.0,0.3612,0.0,0.667,0.333
4184,48522245,0,0.9512,0.0,0.845,0.155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4185,48561630,1,0.6908,0.0,0.899,0.101,0.4215,0.0,0.94,0.06,0.0,0.0,0.0,0.0
4186,48580459,0,0.8591,0.01,0.91,0.079,0.0,0.0,1.0,0.0,0.8591,0.0,0.612,0.388
4187,48616567,0,0.6124,0.017,0.934,0.049,0.0,0.0,1.0,0.0,0.91,0.0,0.766,0.234
4188,48622789,1,0.4215,0.041,0.865,0.094,0.0,0.0,1.0,0.0,0.6908,0.0,0.856,0.144
4189,48627767,0,0.8897,0.0,0.825,0.175,0.0,0.0,1.0,0.0,0.9303,0.0,0.854,0.146
4190,48633733,0,0.6981,0.035,0.85,0.115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4191,48634559,0,0.9618,0.0,0.853,0.147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4192,48634993,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4193,48648720,0,0.8748,0.0,0.898,0.102,0.5574,0.0,0.798,0.202,0.8834,0.0,0.756,0.244
4194,48651332,1,0.4215,0.071,0.831,0.099,0.0,0.0,1.0,0.0,0.9153,0.0,0.625,0.375
4195,48651893,0,0.6369,0.0,0.907,0.093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4196,48659935,1,0.34,0.0,0.294,0.706,0.0,0.0,1.0,0.0,0.9153,0.0,0.625,0.375
4197,48692557,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9438,0.0,0.821,0.179
4198,48695865,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4199,48706802,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4200,48707270,0,0.9517,0.0,0.873,0.127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4201,48707478,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4202,48707503,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4203,48707560,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4204,48711982,0,0.978,0.008,0.82,0.173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4205,48732688,0,0.5719,0.032,0.919,0.049,0.0,0.0,1.0,0.0,0.34,0.0,0.915,0.085
4206,48748417,1,0.8687,0.0,0.91,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4207,48761022,1,0.4854,0.0,0.976,0.024,0.8173,0.019,0.896,0.085,0.8439,0.0,0.553,0.447
4208,48796014,1,0.4404,0.0,0.932,0.068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4209,48807359,0,0.796,0.0,0.904,0.096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4210,48818665,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4211,48876458,1,0.7615,0.0,0.923,0.077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4212,48878780,0,0.9379,0.023,0.799,0.178,0.0,0.0,1.0,0.0,0.8883,0.0,0.462,0.538
4213,48898089,1,0.8976,0.0,0.914,0.086,0.7836,0.0,0.9,0.1,0.0,0.0,0.0,0.0
4214,48927082,1,0.7964,0.0,0.888,0.112,0.9755,0.02,0.807,0.172,0.4939,0.0,0.484,0.516
4215,48972270,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.891,0.0,0.586,0.414
4216,48985300,1,0.9845,0.0,0.835,0.165,0.0,0.0,1.0,0.0,0.9874,0.0,0.787,0.213
4217,49004141,0,0.5423,0.0,0.95,0.05,0.5719,0.0,0.868,0.132,0.2023,0.062,0.852,0.085
4218,49023695,0,0.9432,0.0,0.792,0.208,0.8999,0.028,0.875,0.097,0.0,0.0,0.0,0.0
4219,49038597,0,0.7845,0.0,0.945,0.055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4220,49049572,1,0.8507,0.034,0.812,0.154,0.6808,0.0,0.903,0.097,0.0,0.0,0.0,0.0
4221,49051246,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4222,49057481,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4223,49064665,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4224,49068575,1,0.7783,0.0,0.799,0.201,0.0,0.0,1.0,0.0,0.9791,0.0,0.704,0.296
4225,49075615,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4226,49093509,1,0.9657,0.0,0.818,0.182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4227,49103772,1,0.5849,0.026,0.909,0.065,0.0,0.0,1.0,0.0,0.8126,0.068,0.646,0.286
4228,49110888,1,0.9754,0.0,0.844,0.156,-0.5719,0.085,0.915,0.0,0.9311,0.0,0.685,0.315
4229,49112418,1,0.34,0.0,0.946,0.054,0.0,0.0,1.0,0.0,0.5106,0.0,0.911,0.089
4230,49122824,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4231,49123667,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4232,49147722,1,0.9294,0.0,0.901,0.099,0.938,0.0,0.735,0.265,0.0,0.0,0.0,0.0
